day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
15,1,Root,0,0,0,-1,none,225.7485,229.2000005632639,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Root,1,0,0,-1,none,225.7485,229.2000005632639,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Root,2,0,0,-1,none,225.7485,229.2000005632639,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,6,0,5,Internode,15.248004,0.9645127131598492,1.937165029765725E-4,0.012751143,false,false,0.004835792050625056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,6,0,5,Internode,15.248004,0.9645127131598492,1.937165029765725E-4,0.012751143,false,false,0.004835792050625056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,6,0,5,Internode,15.248004,0.9645127131598492,1.937165029765725E-4,0.012751143,false,false,0.004835792050625056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,5,0,4,Internode,76.89286,14.767839516402272,1.9718355552263007E-4,0.0095920665,false,false,0.0065434778826485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,5,0,4,Internode,76.89286,14.767839516402272,1.9718355552263007E-4,0.0095920665,false,false,0.0065434778826485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,5,0,4,Internode,76.89286,14.767839516402272,1.9718355552263007E-4,0.0095920665,false,false,0.0065434778826485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,4,0,3,Internode,138.45476,35.53327764706635,2.675240136557407E-4,0.01180703,false,false,0.0072122742007147455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,4,0,3,Internode,138.45476,35.53327764706635,2.675240136557407E-4,0.01180703,false,false,0.0072122742007147455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,4,0,3,Internode,138.45476,35.53327764706635,2.675240136557407E-4,0.01180703,false,false,0.0072122742007147455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,3,0,2,Internode,184.33577,52.35295345745601,3.0608497931020273E-4,0.012940935,false,false,0.007528812716139392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,3,0,2,Internode,184.33577,52.35295345745601,3.0608497931020273E-4,0.012940935,false,false,0.007528812716139392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,3,0,2,Internode,184.33577,52.35295345745601,3.0608497931020273E-4,0.012940935,false,false,0.007528812716139392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,0,0,0,Root,615.74854,11.69774062461679,1.8184558224362536E-4,0.00907742,false,false,0.006376618429602499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,1,0,0,Internode,525.7485,15.053715075366256,1.985015383706988E-4,0.009635682,false,false,0.006557397873657053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,0,2,0,1,Internode,225.7485,61.2221010582807,3.231898539388462E-4,0.01342914,false,false,0.007660544726535777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,0,0,0,Root,615.74854,11.69774062461679,1.8184558224362536E-4,0.00907742,false,false,0.006376618429602499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,1,0,0,Internode,525.7485,15.053715075366256,1.985015383706988E-4,0.009635682,false,false,0.006557397873657053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,1,2,0,1,Internode,225.7485,61.2221010582807,3.231898539388462E-4,0.01342914,false,false,0.007660544726535777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,0,0,0,Root,615.74854,11.69774062461679,1.8184558224362536E-4,0.00907742,false,false,0.006376618429602499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,1,0,0,Internode,525.7485,15.053715075366256,1.985015383706988E-4,0.009635682,false,false,0.006557397873657053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Internode,2,2,0,1,Internode,225.7485,61.2221010582807,3.231898539388462E-4,0.01342914,false,false,0.007660544726535777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,Leaf,0,6,0,6,Internode,15.248004,0.4788255622352584,1.040358765865825E-4,0.0,false,false,0,0.01021199,0.0021162704,70.0,0.0,90.0,4,8.439243E-6,0.025566868,0.0063380017_0.0063380017,2.4110918E-6_2.4110918E-6_2.4110918E-6_1.2059679E-6,90.0_90.0_90.0,0,0,0,0,0
15,1,Leaf,1,6,0,6,Internode,15.248004,0.4788255622352584,1.040358765865825E-4,0.0,false,false,0,0.01021199,0.0021162704,70.0,0.0,90.0,4,8.439243E-6,0.025566868,0.0063380017_0.0063380017,2.4110918E-6_2.4110918E-6_2.4110918E-6_1.2059679E-6,90.0_90.0_90.0,0,0,0,0,0
15,1,Leaf,2,6,0,6,Internode,15.248004,0.4788255622352584,1.040358765865825E-4,0.0,false,false,0,0.01021199,0.0021162704,70.0,0.0,90.0,4,8.439243E-6,0.025566868,0.0063380017_0.0063380017,2.4110918E-6_2.4110918E-6_2.4110918E-6_1.2059679E-6,90.0_90.0_90.0,0,0,0,0,0
15,1,Leaf,0,5,0,5,Internode,76.89286,19.558958026337564,7.269328675902749E-4,0.0,false,false,0,0.019558934,0.003567147,70.0,0.0,90.0,4,3.447243E-4,0.06270879,0.019009514_0.019009514,9.848773E-5_9.848773E-5_9.848773E-5_4.9261103E-5,90.0_90.0_90.0,0,0,0,0,0
15,1,Leaf,1,5,0,5,Internode,76.89286,19.558958026337564,7.269328675902749E-4,0.0,false,false,0,0.019558934,0.003567147,70.0,0.0,90.0,4,3.447243E-4,0.06270879,0.019009514_0.019009514,9.848773E-5_9.848773E-5_9.848773E-5_4.9261103E-5,90.0_90.0_90.0,0,0,0,0,0
15,1,Leaf,2,5,0,5,Internode,76.89286,19.558958026337564,7.269328675902749E-4,0.0,false,false,0,0.019558934,0.003567147,70.0,0.0,90.0,4,3.447243E-4,0.06270879,0.019009514_0.019009514,9.848773E-5_9.848773E-5_9.848773E-5_4.9261103E-5,90.0_90.0_90.0,0,0,0,0,0
15,1,Leaf,0,4,0,4,Internode,138.45476,66.37613815747648,0.0017798209893099448,0.0,false,false,0,0.024227249,0.0042364784,70.0,0.0,90.0,4,0.0011698714,0.08517298,0.02729514_0.02729514,3.342323E-4_3.342323E-4_3.342323E-4_1.6717464E-4,90.0_90.0_90.0,0,0,0,0,0
