day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
54,1,Root,0,0,0,-1,none,827.8777,229.2000005632639,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Root,1,0,0,-1,none,827.8777,229.2000005632639,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Root,2,0,0,-1,none,827.8777,229.2000005632639,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,0,4,1,3,Internode,184.26147,16.713492761881447,4.8835889907088E-4,0.023432745,false,false,0.0066338565024970444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,1,4,1,3,Internode,184.26147,16.713492761881447,4.8835889907088E-4,0.023432745,false,false,0.0066338565024970444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,2,4,1,3,Internode,184.26147,16.713492761881447,4.8835889907088E-4,0.023432745,false,false,0.0066338565024970444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,3,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,4,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,5,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,6,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,7,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,8,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,9,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,10,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,11,4,1,3,Internode,261.37915,29.580777415396042,5.876454716211595E-4,0.026467849,false,false,0.0070671918308517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,0,9,0,8,Internode,261.37915,73.95194353849011,7.908914169916809E-4,0.03218209,false,false,0.007822629203021283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,1,9,0,8,Internode,261.37915,73.95194353849011,7.908914169916809E-4,0.03218209,false,false,0.007822629203021283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,2,9,0,8,Internode,261.37915,73.95194353849011,7.908914169916809E-4,0.03218209,false,false,0.007822629203021283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,0,3,1,2,Internode,292.20718,35.611389747131014,6.240753702371625E-4,0.027536532,false,false,0.007214029737564442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,1,3,1,2,Internode,292.20718,35.611389747131014,6.240753702371625E-4,0.027536532,false,false,0.007214029737564442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,2,3,1,2,Internode,292.20718,35.611389747131014,6.240753702371625E-4,0.027536532,false,false,0.007214029737564442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,3,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,4,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,5,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,6,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,7,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,8,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,9,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,10,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,11,3,1,2,Internode,369.58926,51.00086596373845,7.011394038400295E-4,0.029729493,false,false,0.00750701009660177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,0,2,1,1,Internode,400.587,56.743972693633964,7.25817195634657E-4,0.030414034,false,false,0.007596321860979072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,1,2,1,1,Internode,400.587,56.743972693633964,7.25817195634657E-4,0.030414034,false,false,0.007596321860979072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,2,2,1,1,Internode,400.587,56.743972693633964,7.25817195634657E-4,0.030414034,false,false,0.007596321860979072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,0,8,0,7,Internode,446.90048,160.78704133479934,0.0010173278086858025,0.037981607,false,false,0.008525850389234655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,1,8,0,7,Internode,446.90048,160.78704133479934,0.0010173278086858025,0.037981607,false,false,0.008525850389234655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,2,8,0,7,Internode,446.90048,160.78704133479934,0.0010173278086858025,0.037981607,false,false,0.008525850389234655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,3,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,4,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,5,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,6,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,7,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,8,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,9,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,10,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,11,2,1,1,Internode,477.828,68.45256703590609,7.713254542450644E-4,0.0316559,false,false,0.00775591646905337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,0,1,1,0,Internode,508.82208,71.67316497126797,7.829073134322512E-4,0.031967916,false,false,0.0077955391584350366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,1,1,1,0,Internode,508.82208,71.67316497126797,7.829073134322512E-4,0.031967916,false,false,0.0077955391584350366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,Internode,2,1,1,0,Internode,508.82208,71.67316497126797,7.829073134322512E-4,0.031967916,false,false,0.0077955391584350366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
