day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
63,1,Root,0,0,0,-1,none,967.5521,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,4,1,3,Internode,323.9359,41.25885464168561,6.545771864855412E-4,0.028414993,false,false,0.007332692024507905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,1,4,1,3,Internode,401.0536,55.823663381789665,7.219800000798757E-4,0.030308122,false,false,0.007582567242296236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,2,4,1,3,Internode,401.0536,55.823663381789665,7.219800000798757E-4,0.030308122,false,false,0.007582567242296236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,3,4,1,3,Internode,401.0536,55.823663381789665,7.219800000798757E-4,0.030308122,false,false,0.007582567242296236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,9,0,8,Internode,401.0536,139.5591584544742,9.716875587874716E-4,0.036851455,false,false,0.008393094932631873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,3,1,2,Internode,431.88162,60.968026974980916,7.429092390296202E-4,0.030883493,false,false,0.007657014576408025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,1,3,1,2,Internode,509.2637,70.66803751492901,7.793311522890024E-4,0.031871744,false,false,0.007783346097234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,2,3,1,2,Internode,509.2637,70.66803751492901,7.793311522890024E-4,0.031871744,false,false,0.007783346097234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,3,3,1,2,Internode,509.2637,70.66803751492901,7.793311522890024E-4,0.031871744,false,false,0.007783346097234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,2,1,1,Internode,540.2615,73.16050486937912,7.881376046162183E-4,0.032108303,false,false,0.007813305797460687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,8,0,7,Internode,586.57495,190.76740361965273,0.0010753053236747954,0.039392572,false,false,0.008688955778075776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,1,2,1,1,Internode,617.50244,77.9729505917165,8.045833343354652E-4,0.032547664,false,false,0.00786867009521785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,2,2,1,1,Internode,617.50244,77.9729505917165,8.045833343354652E-4,0.032547664,false,false,0.00786867009521785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,3,2,1,1,Internode,617.50244,77.9729505917165,8.045833343354652E-4,0.032547664,false,false,0.00786867009521785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,1,1,0,Internode,648.4965,79.28399876365532,8.089441854129253E-4,0.03266365,false,false,0.007883225701865846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,7,0,6,Internode,679.6255,200.53554420572638,0.0010928541699043058,0.03981448,false,false,0.008737180279734563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,1,1,1,0,Internode,726.4342,79.20250051124866,8.086744913227827E-4,0.032656483,false,false,0.007882327148231423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,2,1,1,0,Internode,726.4342,79.20250051124866,8.086744913227827E-4,0.032656483,false,false,0.007882327148231423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,3,1,1,0,Internode,726.4342,79.20250051124866,8.086744913227827E-4,0.032656483,false,false,0.007882327148231423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,6,0,5,Internode,757.05164,192.03734691622378,0.0010776207153352037,0.039448373,false,false,0.008695347893723943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,5,0,4,Internode,818.6965,178.29572415647166,4.6855335821259785E-4,0.017294025,false,false,0.008624086394256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,Internode,0,4,0,3,Internode,880.25836,172.6705691558306,4.6336317608740394E-4,0.017163334,false,false,0.008593497992949067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
