day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
52,1,Root,0,0,0,-1,none,796.85333,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,4,1,0,Internode,153.23712,17.663887276192224,4.97193508097853E-4,0.023710862,false,false,0.006674646003795732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,1,4,1,0,Internode,230.35478,34.32280537424263,6.166635734167486E-4,0.027320871,false,false,0.007184621271284437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,2,4,1,0,Internode,230.35478,34.32280537424263,6.166635734167486E-4,0.027320871,false,false,0.007184621271284437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,3,4,1,0,Internode,230.35478,34.32280537424263,6.166635734167486E-4,0.027320871,false,false,0.007184621271284437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,9,0,8,Internode,230.35478,85.80701343560659,8.29945846896629E-4,0.033219274,false,false,0.007952611095689474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,3,1,0,Internode,261.18283,41.34285021353057,6.550088707870632E-4,0.028427323,false,false,0.0073343450846627715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,1,3,1,0,Internode,338.5649,58.18267331977086,7.317324124425499E-4,0.030576928,false,false,0.007617431812136509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,2,3,1,0,Internode,338.5649,58.18267331977086,7.317324124425499E-4,0.030576928,false,false,0.007617431812136509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,3,3,1,0,Internode,338.5649,58.18267331977086,7.317324124425499E-4,0.030576928,false,false,0.007617431812136509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,2,1,0,Internode,369.56265,64.1502289627502,7.552638760293698E-4,0.031220535,false,false,0.007700315187793417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,8,0,7,Internode,415.87613,179.2930817749494,0.0010538974972742162,0.038874686,false,false,0.00862942004060385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,1,2,1,0,Internode,446.80365,75.63885413345379,7.96695294136655E-4,0.032337315,false,false,0.007842209083075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,2,2,1,0,Internode,446.80365,75.63885413345379,7.96695294136655E-4,0.032337315,false,false,0.007842209083075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,3,2,1,0,Internode,446.80365,75.63885413345379,7.96695294136655E-4,0.032337315,false,false,0.007842209083075237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,1,1,0,Internode,477.79773,78.47936741732495,8.062736312673369E-4,0.032592647,false,false,0.00787431808017038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,7,0,6,Internode,508.9267,200.2053331472089,0.0010922704714640985,0.039800484,false,false,0.00873558451657078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,1,1,1,0,Internode,555.7354,79.14901740168925,8.084974462692751E-4,0.03265178,false,false,0.007881737026825453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,2,1,1,0,Internode,555.7354,79.14901740168925,8.084974462692751E-4,0.03265178,false,false,0.007881737026825453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,3,1,1,0,Internode,555.7354,79.14901740168925,8.084974462692751E-4,0.03265178,false,false,0.007881737026825453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,6,0,5,Internode,586.35284,192.0056986048984,0.0010775630725447336,0.039446983,false,false,0.008695189052813206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,5,0,4,Internode,647.9977,178.29572415647166,4.6855335821259785E-4,0.017294025,false,false,0.008624086394256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,4,0,3,Internode,709.5596,172.8198803872522,4.6350236719512757E-4,0.017166846,false,false,0.008594321288891782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,3,0,2,Internode,755.44055,170.0400426829167,4.6089817279183857E-4,0.017101102,false,false,0.0085788885739725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,0,0,0,Root,1186.8533,12.802390998873161,1.876373479745259E-4,0.009273324,false,false,0.006440713366177932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,1,0,0,Internode,1096.8533,17.918490551288272,2.1088794911061225E-4,0.010041181,false,false,0.006685241416494869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Internode,0,2,0,1,Internode,796.85333,146.9944529174992,4.381554222787516E-4,0.016521811,false,false,0.008441520030689762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Leaf,0,4,1,4,Internode,153.23712,16.64729795739029,5.746183714712313E-4,0.0,false,false,0,0.019014401,0.0034871385,70.0,0.0,90.0,3,2.9340666E-4,0.039225362,0,0,0,0,0,0,0,0,0
52,1,Leaf,1,4,1,4,Internode,230.35478,39.839424083063186,0.0010914605182621435,0.0,false,false,0,0.02215482,0.003942793,70.0,0.0,90.0,3,7.021651E-4,0.048588507,0,0,0,0,0,0,0,0,0
52,1,Leaf,2,4,1,4,Internode,230.35478,39.839424083063186,0.0010914605182621435,0.0,false,false,0,0.02215482,0.003942793,70.0,0.0,90.0,3,7.021651E-4,0.048588507,0,0,0,0,0,0,0,0,0
52,1,Leaf,3,4,1,4,Internode,230.35478,39.839424083063186,0.0010914605182621435,0.0,false,false,0,0.02215482,0.003942793,70.0,0.0,90.0,3,7.021651E-4,0.048588507,0,0,0,0,0,0,0,0,0
52,1,Leaf,0,9,0,9,Internode,230.35478,0.0,0.0,0.0,false,false,0,0.0,0.0,70.0,0.0,90.0,4,0.0,1.0E-12,0,0,0,0,0,0,0,0,0
52,1,Leaf,0,3,1,3,Internode,261.18283,50.90295827928317,0.0013238989712281103,0.0,false,false,0,0.023126611,0.004081149,70.0,0.0,90.0,3,8.9715864E-4,0.051624164,0,0,0,0,0,0,0,0,0
