day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
18,1,Root,0,0,0,-1,none,272.31558,95.59596827198057,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,1,1,0,Internode,31.197596,1.5182795292632125,2.1931810650908373E-4,0.013836485,false,false,0.00504543746746974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,1,1,1,0,Internode,31.197596,1.5182795292632125,2.1931810650908373E-4,0.013836485,false,false,0.00504543746746974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,2,1,1,0,Internode,31.197596,1.5182795292632125,2.1931810650908373E-4,0.013836485,false,false,0.00504543746746974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,6,0,5,Internode,61.81509,13.390306913696236,4.341368327687747E-4,0.021686334,false,false,0.006372217857959019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,5,0,4,Internode,123.459946,44.45448586628236,2.7130881953399427E-4,0.011920531,false,false,0.007244666989714077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,4,0,3,Internode,185.02184,84.95348017564932,3.379930186238406E-4,0.013845028,false,false,0.007770769154448134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,3,0,2,Internode,230.90285,117.84749603032195,3.7786593916582054E-4,0.014937406,false,false,0.008052165203314565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,0,0,0,Root,662.3157,16.01907016657217,1.876373479745259E-4,0.009273324,false,false,0.006440713366177932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,1,0,0,Internode,572.3156,22.420621073470706,2.1088794911061225E-4,0.010041181,false,false,0.006685241416494869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Internode,0,2,0,1,Internode,272.31558,131.17068903509286,3.915981065173837E-4,0.015304981,false,false,0.008144377986998472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,1,1,1,Internode,31.197596,0.5729677809937278,9.042943359491413E-5,0.0,false,false,0,0.010451239,0.0021560125,70.0,0.0,90.0,3,9.632011E-6,0.017421704,0,0,0,0,0,0,0,0,0
18,1,Leaf,1,1,1,1,Internode,31.197596,0.5729677809937278,9.042943359491413E-5,0.0,false,false,0,0.010451239,0.0021560125,70.0,0.0,90.0,3,9.632011E-6,0.017421704,0,0,0,0,0,0,0,0,0
18,1,Leaf,2,1,1,1,Internode,31.197596,0.5729677809937278,9.042943359491413E-5,0.0,false,false,0,0.010451239,0.0021560125,70.0,0.0,90.0,3,9.632011E-6,0.017421704,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,6,0,6,Internode,61.81509,14.953015453911572,5.633964096374916E-4,0.0,false,false,0,0.018270766,0.0033771426,70.0,0.0,90.0,4,2.3364855E-4,0.056947473,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,5,0,5,Internode,123.459946,74.4053945235379,0.0017017023697826028,0.0,false,false,0,0.023986313,0.004202597,70.0,0.0,90.0,4,0.0011049923,0.08395442,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,4,0,4,Internode,185.02184,177.48316465626363,0.003413786071851422,0.0,false,false,0,0.027837483,0.0047366503,70.0,0.0,90.0,4,0.0025853242,0.104175895,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,3,0,3,Internode,230.90285,275.2064694273249,0.004724558119869929,0.0,false,false,0,0.030016953,0.005032366,70.0,0.0,90.0,3,0.0039755357,0.07493409,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,0,0,0,Internode,572.3156,7.545074225828334,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,180.0,90.0,1,1.3461884E-4,0.0,0,0,0,0,0,0,0,0,0
18,1,Leaf,1,0,0,0,Internode,572.3156,7.545074225828334,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,0.0,90.0,1,1.3461884E-4,0.0,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,1,0,1,Internode,272.31558,118.15431452059535,0.002171905067671333,0.0,false,false,0,0.026982466,0.00461941,90.0,90.0,90.0,2,0.0017974356,0.032091632,0,0,0,0,0,0,0,0,0
18,1,Leaf,1,1,0,1,Internode,272.31558,118.15431452059535,0.002171905067671333,0.0,false,false,0,0.026982466,0.00461941,90.0,270.0,90.0,2,0.0017974356,0.032091632,0,0,0,0,0,0,0,0,0
18,1,Leaf,0,2,0,2,Internode,272.31558,374.068643389495,0.006236210274189823,0.0,false,false,0,0.031643607,0.0052503212,70.0,180.0,90.0,3,0.005373207,0.08617082,0,0,0,0,0,0,0,0,0
