day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
25,1,Root,0,0,0,-1,none,380.9772,94.72678579231135,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,2,1,0,Internode,30.9275,1.491086175735364,2.1823305433415298E-4,0.013791397,false,false,0.005036889127988563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,1,2,1,0,Internode,30.9275,1.491086175735364,2.1823305433415298E-4,0.013791397,false,false,0.005036889127988563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,2,2,1,0,Internode,30.9275,1.491086175735364,2.1823305433415298E-4,0.013791397,false,false,0.005036889127988563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,1,1,0,Internode,61.921597,5.345195545804348,3.2287995166450597E-4,0.01784696,false,false,0.005758732991927293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,7,0,6,Internode,93.050575,27.3523873214255,5.434615546212611E-4,0.025140764,false,false,0.006880824476033587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,1,1,1,0,Internode,139.8592,21.668792123625813,5.009097849721152E-4,0.023827346,false,false,0.006691661604406929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,2,1,1,0,Internode,139.8592,21.668792123625813,5.009097849721152E-4,0.023827346,false,false,0.006691661604406929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,3,1,1,0,Internode,139.8592,21.668792123625813,5.009097849721152E-4,0.023827346,false,false,0.006691661604406929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,6,0,5,Internode,170.4767,74.27286090909051,7.451110518542689E-4,0.0309437,false,false,0.007664766023030476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,5,0,4,Internode,232.12157,117.75787319931642,3.788287827077389E-4,0.014963317,false,false,0.008058704421846264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,4,0,3,Internode,293.68347,161.14570553829265,4.2165666465790295E-4,0.016095547,false,false,0.008338796121047987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,3,0,2,Internode,339.56448,190.8035150684906,4.466774385286939E-4,0.016739978,false,false,0.008493550509119275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,0,0,0,Root,770.97723,15.873420769625191,1.876373479745259E-4,0.009273324,false,false,0.006440713366177932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,1,0,0,Internode,680.9772,22.216767172802854,2.1088794911061225E-4,0.010041181,false,false,0.006685241416494869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Internode,0,2,0,1,Internode,380.9772,175.806318639366,4.327049939191475E-4,0.01638157,false,false,0.008407880565501983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,2,1,2,Internode,30.9275,0.560348049815748,8.964242734767891E-5,0.0,false,false,0,0.010413824,0.0021498094,70.0,0.0,90.0,3,9.436818E-6,0.017339401,0,0,0,0,0,0,0,0,0
25,1,Leaf,1,2,1,2,Internode,30.9275,0.560348049815748,8.964242734767891E-5,0.0,false,false,0,0.010413824,0.0021498094,70.0,0.0,90.0,3,9.436818E-6,0.017339401,0,0,0,0,0,0,0,0,0
25,1,Leaf,2,2,1,2,Internode,30.9275,0.560348049815748,8.964242734767891E-5,0.0,false,false,0,0.010413824,0.0021498094,70.0,0.0,90.0,3,9.436818E-6,0.017339401,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,1,1,1,Internode,61.921597,3.034195557267737,1.9164139802338567E-4,0.0,false,false,0,0.013826786,0.002699656,70.0,0.0,90.0,3,4.760126E-5,0.025329841,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,7,0,7,Internode,93.050575,38.92693983470479,0.0010614888023092546,0.0,false,false,0,0.02150112,0.0038490528,70.0,0.0,90.0,4,5.918158E-4,0.07175767,0,0,0,0,0,0,0,0,0
25,1,Leaf,1,1,1,1,Internode,139.8592,19.746082412648985,5.745150970462696E-4,0.0,false,false,0,0.019013537,0.003487011,70.0,0.0,90.0,3,2.933305E-4,0.039222877,0,0,0,0,0,0,0,0,0
25,1,Leaf,2,1,1,1,Internode,139.8592,19.746082412648985,5.745150970462696E-4,0.0,false,false,0,0.019013537,0.003487011,70.0,0.0,90.0,3,2.933305E-4,0.039222877,0,0,0,0,0,0,0,0,0
25,1,Leaf,3,1,1,1,Internode,139.8592,19.746082412648985,5.745150970462696E-4,0.0,false,false,0,0.019013537,0.003487011,70.0,0.0,90.0,3,2.933305E-4,0.039222877,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,6,0,6,Internode,170.4767,148.65009778089654,0.002965554701600869,0.0,false,false,0,0.027037347,0.004626957,70.0,0.0,90.0,4,0.002188821,0.09984545,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,5,0,5,Internode,232.12157,275.7694552520275,0.004997518322568422,0.0,false,false,0,0.030068483,0.0050393054,70.0,0.0,90.0,4,0.004014653,0.11659991,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,4,0,4,Internode,293.68347,418.19748721383706,0.007196217622858137,0.0,false,false,0,0.03230197,0.0053379037,70.0,0.0,90.0,4,0.0060434598,0.12954372,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,3,0,3,Internode,339.56448,520.2342121257384,0.008439193915906374,0.0,false,false,0,0.0335358,0.0055011055,70.0,0.0,90.0,3,0.0074854847,0.087994576,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,0,0,0,Internode,680.9772,7.476472521766553,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,180.0,90.0,1,1.3461884E-4,0.0,0,0,0,0,0,0,0,0,0
25,1,Leaf,1,0,0,0,Internode,680.9772,7.476472521766553,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,0.0,90.0,1,1.3461884E-4,0.0,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,1,0,1,Internode,380.9772,117.08002590848105,0.002171905067671333,0.0,false,false,0,0.026982466,0.00461941,90.0,90.0,90.0,2,0.0017974356,0.032091632,0,0,0,0,0,0,0,0,0
25,1,Leaf,1,1,0,1,Internode,380.9772,117.08002590848105,0.002171905067671333,0.0,false,false,0,0.026982466,0.00461941,90.0,270.0,90.0,2,0.0017974356,0.032091632,0,0,0,0,0,0,0,0,0
25,1,Leaf,0,2,0,2,Internode,380.9772,550.4237539712119,0.008818361782319121,0.0,false,false,0,0.033796847,0.0055354824,70.0,180.0,90.0,3,0.007824272,0.09428705,0,0,0,0,0,0,0,0,0
25,1,Fruits,0,6,0,6,Internode,15.448533,17.47840377902028,2.3749606043566018E-4,0.0,true,false,0,0,0,0,0,0,0,0,0,8,0.0036426631,0.0,0.0,15.448533,0.0,0.0,607.0,9.0
25,1,Truss,0,0,0,0,Internode,15.448533,36.96651628229601,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
