day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
27,1,Root,0,0,0,-1,none,411.8267,96.16506614189487,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,8,0,7,Internode,30.849497,3.7296219167696862,2.932893934715128E-4,0.016752983,false,false,0.00557255482045127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,2,1,0,Internode,61.776997,5.376457937890758,3.2246027755932253E-4,0.01783169,false,false,0.005756172900076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,1,2,1,0,Internode,61.776997,5.376457937890758,3.2246027755932253E-4,0.01783169,false,false,0.005756172900076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,2,2,1,0,Internode,61.776997,5.376457937890758,3.2246027755932253E-4,0.01783169,false,false,0.005756172900076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,1,1,0,Internode,92.77109,11.013229458934774,4.031446118050255E-4,0.020654654,false,false,0.0062128813530103934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,7,0,6,Internode,123.90007,44.96348526119831,6.330384329812125E-4,0.027796164,false,false,0.007249287722886111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,1,1,1,0,Internode,170.7087,30.17415051747294,5.540029750280556E-4,0.02546063,false,false,0.006926168731410878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,2,1,1,0,Internode,170.7087,30.17415051747294,5.540029750280556E-4,0.02546063,false,false,0.006926168731410878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,3,1,1,0,Internode,170.7087,30.17415051747294,5.540029750280556E-4,0.02546063,false,false,0.006926168731410878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
