file_name,plant_density,plant_number,age_in_days_d,age_in_degree_days_dd,dry_biomass_leaf_blades_mg,leaf_blade_area_m2,dry_biomass_leaf_blades_order_0_mg,leaf_blade_area_order_0_m2,dry_biomass_leaf_blades_order_1_mg,leaf_blade_area_order_1_m2,dry_biomass_leaves_mg,leaf_area_m2,dry_biomass_leaves_0_mg,leaf_area_order_0_m2,dry_biomass_leaves_1_mg,leaf_area_order_1_m2,dry_biomass_stems_mg,dry_biomass_internodes_mg,dry_biomass_internodes_order_0_mg,dry_biomass_internodes_order_1_mg, dry_biomass_fruits_mg,fresh_biomass_fruits_mg, fresh_biomass_fruits_harvested_mg,dry_biomass_plant_above_ground_mg, dry_biomass_roots,dry_biomass_truss_mg, gross photosynthesis CH2O mg,maintenance CH2O mg, assimilates_mg, PAR_absorbed_daily_umol, PAR_absorbed_leaves_daily_umol, cumulative_PAR_absorbed_per_plant_umol, cumulative_gross_assimmilates_plant_mg, cumulative_assimilates_plant_mg
base_plant_dynamic_50.csv,50.0,1,1,390.0,134.10760498046875,0.0031515073496848345,134.10760498046875,0.0031515073496848345,0.0,0.0,159.84338436008105,0.0054091137267244325,159.84338436008105,0.0054091137267244325,0.0,0.0,94.36801049981008,68.63223112019779,38.24432915833233,0.0,0.0,0.0,0.0,228.47561548027878,687.6000016897917,0.0,31.00084110581056,4.529954485863335E-7,31.000840652815114,0.3541432318408218,0.3541432318408218,0.3541432318408218,31.00084110581056,31.000840652815114
base_plant_dynamic_50.csv,50.0,1,1,390.0,134.10760498046875,0.0031515073496848345,134.10760498046875,0.0031515073496848345,0.0,0.0,159.84338436008105,0.0054091137267244325,159.84338436008105,0.0054091137267244325,0.0,0.0,94.36801049981008,68.63223112019779,38.24432915833233,0.0,0.0,0.0,0.0,228.47561548027878,687.6000016897917,0.0,31.00084110581056,4.529954485863335E-7,31.000840652815114,0.3541432318408218,0.3541432318408218,0.3541432318408218,31.00084110581056,31.000840652815114
base_plant_dynamic_50.csv,50.0,1,2,403.75024,164.18055725097656,0.003858216805383563,164.18055725097656,0.003858216805383563,0.0,0.0,197.20047741258873,0.006281918652756968,197.20047741258873,0.006281918652756968,0.0,0.0,107.75407988226499,74.73415972065284,43.2659737058132,0.0,0.0,0.0,0.0,271.9346371332416,687.6000016897917,0.0,62.066216747249605,1.2920611770389387,60.77415557021067,1.0989798276309162,1.0270831345677809,1.453123059471738,93.06705785306016,91.77499622302578
base_plant_dynamic_50.csv,50.0,1,2,403.75024,164.18055725097656,0.003858216805383563,164.18055725097656,0.003858216805383563,0.0,0.0,197.20047741258873,0.006281918652756968,197.20047741258873,0.006281918652756968,0.0,0.0,107.75407988226499,74.73415972065284,43.2659737058132,0.0,0.0,0.0,0.0,271.9346371332416,687.6000016897917,0.0,62.066216747249605,1.2920611770389387,60.77415557021067,1.0989798276309162,1.0270831345677809,1.453123059471738,93.06705785306016,91.77499622302578
base_plant_dynamic_50.csv,50.0,1,3,417.60886,197.1561279296875,0.004633137956261635,197.1561279296875,0.004633137956261635,0.0,0.0,238.38348349642223,0.007242367074125701,238.38348349642223,0.007242367074125701,0.0,0.0,123.7420540755819,82.51469850884718,50.048509964878356,0.0,0.0,0.0,0.0,320.8981820052694,687.6000016897917,0.0,72.09101361381768,3.5648541325299297,68.52615948128775,1.2782586235795328,1.2035218239033079,2.7313816830512705,165.15807146687786,160.30115570431354
base_plant_dynamic_50.csv,50.0,1,3,417.60886,197.1561279296875,0.004633137956261635,197.1561279296875,0.004633137956261635,0.0,0.0,238.38348349642223,0.007242367074125701,238.38348349642223,0.007242367074125701,0.0,0.0,123.7420540755819,82.51469850884718,50.048509964878356,0.0,0.0,0.0,0.0,320.8981820052694,687.6000016897917,0.0,72.09101361381768,3.5648541325299297,68.52615948128775,1.2782586235795328,1.2035218239033079,2.7313816830512705,165.15807146687786,160.30115570431354
base_plant_dynamic_50.csv,50.0,1,4,432.64032,232.22462463378906,0.005457242019474506,232.22462463378906,0.005457242019474506,0.0,0.0,282.4812212059102,0.008444899112499515,282.4812212059102,0.008444899112499515,0.0,0.0,143.46599510592114,93.20939853380001,59.89228759904794,0.0,0.0,0.0,0.0,375.6906197397102,687.6000016897917,0.0,83.03723014861112,6.234059817101463,76.80317033150965,1.4714550230391832,1.3941762058745328,4.202836706090453,248.19530161548897,237.1043260358232
base_plant_dynamic_50.csv,50.0,1,4,432.64032,232.22462463378906,0.005457242019474506,232.22462463378906,0.005457242019474506,0.0,0.0,282.4812212059102,0.008444899112499515,282.4812212059102,0.008444899112499515,0.0,0.0,143.46599510592114,93.20939853380001,59.89228759904794,0.0,0.0,0.0,0.0,375.6906197397102,687.6000016897917,0.0,83.03723014861112,6.234059817101463,76.80317033150965,1.4714550230391832,1.3941762058745328,4.202836706090453,248.19530161548897,237.1043260358232
base_plant_dynamic_50.csv,50.0,1,5,448.06482,271.5378112792969,0.006381095852702856,271.5378112792969,0.006381095852702856,0.0,0.0,332.33997747735265,0.00970977929621635,332.33997747735265,0.00970977929621635,0.0,0.0,168.41951318630117,107.61734698824543,73.5988530323792,0.0,0.0,0.0,0.0,439.9573244655981,687.6000016897917,0.0,98.92582580112195,8.730629351081788,90.19519645004016,1.7168871646350163,1.628851738702455,5.91972387072547,347.12112741661093,327.29952248586335
base_plant_dynamic_50.csv,50.0,1,5,448.06482,271.5378112792969,0.006381095852702856,271.5378112792969,0.006381095852702856,0.0,0.0,332.33997747735265,0.00970977929621635,332.33997747735265,0.00970977929621635,0.0,0.0,168.41951318630117,107.61734698824543,73.5988530323792,0.0,0.0,0.0,0.0,439.9573244655981,687.6000016897917,0.0,98.92582580112195,8.730629351081788,90.19519645004016,1.7168871646350163,1.628851738702455,5.91972387072547,347.12112741661093,327.29952248586335
