day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
140,1,Root,0,0,0,-1,none,2150.423,103.23914882375247,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,0,4,1,0,Internode,1506.8065,71.86275768206025,7.107163456438186E-4,0.029996112,false,false,0.007541912070925857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,1,4,1,0,Internode,1583.9241,81.73470344848559,7.41000375287525E-4,0.030831248,false,false,0.00765028222094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,2,4,1,0,Internode,1583.9241,81.73470344848559,7.41000375287525E-4,0.030831248,false,false,0.00765028222094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,3,4,1,0,Internode,1583.9241,81.73470344848559,7.41000375287525E-4,0.030831248,false,false,0.00765028222094162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,0,9,0,8,Internode,1583.9241,204.33675862121396,9.972864660314164E-4,0.03748752,false,false,0.008468048207158949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,0,3,1,0,Internode,1614.7522,85.83342239924131,7.528476605688712E-4,0.031154769,false,false,0.007691883598189515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,1,3,1,0,Internode,1692.1342,95.49356052149145,7.793311522852732E-4,0.031871744,false,false,0.007783346097197244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,2,3,1,0,Internode,1692.1342,95.49356052149145,7.793311522852732E-4,0.031871744,false,false,0.007783346097197244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,3,3,1,0,Internode,1692.1342,95.49356052149145,7.793311522852732E-4,0.031871744,false,false,0.007783346097197244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,0,2,1,0,Internode,1723.132,98.8616260651358,7.881376046128343E-4,0.032108303,false,false,0.00781330579742714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,0,8,0,7,Internode,1769.4454,257.78356445339773,0.0010753053236725533,0.039392572,false,false,0.008688955778057658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,1,2,1,0,Internode,1800.3729,105.36467317430886,8.045833343347405E-4,0.032547664,false,false,0.007868670095210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,Internode,2,2,1,0,Internode,1800.3729,105.36467317430886,8.045833343347405E-4,0.032547664,false,false,0.007868670095210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
