day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
55,1,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,8,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,9,Root,0,0,0,-1,none,843.4135,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,Internode,0,4,1,0,Internode,199.79727,5.23219408915668,3.3514409504466273E-4,0.018290231,false,false,0.005832604231374743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,Internode,0,4,1,0,Internode,199.79727,5.729640702116576,3.451581138059938E-4,0.018648073,false,false,0.0058916135445283985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,Internode,0,4,1,0,Internode,199.79727,6.289990763161719,3.557578243240732E-4,0.019023,false,false,0.0059528589891151545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,Internode,0,4,1,0,Internode,199.79727,5.859874049502954,3.476821076068644E-4,0.018737704,false,false,0.0059063081948955475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,Internode,0,4,1,0,Internode,199.79727,5.5900104976276035,3.4240860820832056E-4,0.01855018,false,false,0.005875524965369772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6,Internode,0,4,1,0,Internode,199.79727,6.167560373699957,3.5349810749563094E-4,0.018943394,false,false,0.005939904154527752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7,Internode,0,4,1,0,Internode,199.79727,5.08993546026107,3.321625751399113E-4,0.018182985,false,false,0.005814811411296988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,8,Internode,0,4,1,0,Internode,199.79727,5.588615119321778,3.42380877675575E-4,0.01854919,false,false,0.005875362390670385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,9,Internode,0,4,1,0,Internode,199.79727,5.63764270425013,3.4335170017403386E-4,0.018583788,false,false,0.0058810530407172575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,Internode,1,4,1,0,Internode,276.91495,8.980790050051484,3.992937714154183E-4,0.020524602,false,false,0.006192527024839617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,Internode,2,4,1,0,Internode,276.91495,8.980790050051484,3.992937714154183E-4,0.020524602,false,false,0.006192527024839617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,Internode,3,4,1,0,Internode,276.91495,8.980790050051484,3.992937714154183E-4,0.020524602,false,false,0.006192527024839617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
