day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
31,1,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,7,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,9,Root,0,0,0,-1,none,473.76184,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,Internode,0,3,1,0,Internode,15.473376,0.20040107946319027,1.1639873576872919E-4,0.00911939,false,false,0.004062867148588554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,Internode,1,3,1,0,Internode,15.473376,0.20040107946319027,1.1639873576872919E-4,0.00911939,false,false,0.004062867148588554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,Internode,2,3,1,0,Internode,15.473376,0.20040107946319027,1.1639873576872919E-4,0.00911939,false,false,0.004062867148588554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,Internode,0,3,1,0,Internode,15.473376,0.21448852749608416,1.1899060545062582E-4,0.009252521,false,false,0.004093574629083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,Internode,1,3,1,0,Internode,15.473376,0.21448852749608416,1.1899060545062582E-4,0.009252521,false,false,0.004093574629083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,Internode,2,3,1,0,Internode,15.473376,0.21448852749608416,1.1899060545062582E-4,0.009252521,false,false,0.004093574629083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,Internode,0,3,1,0,Internode,15.473376,0.2396946766021937,1.2335462252121185E-4,0.009474462,false,false,0.004144298249001284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,Internode,1,3,1,0,Internode,15.473376,0.2396946766021937,1.2335462252121185E-4,0.009474462,false,false,0.004144298249001284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,Internode,2,3,1,0,Internode,15.473376,0.2396946766021937,1.2335462252121185E-4,0.009474462,false,false,0.004144298249001284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,Internode,0,3,1,0,Internode,15.473376,0.22446809665586692,1.2075782275430439E-4,0.009342726,false,false,0.004114260388246987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,Internode,1,3,1,0,Internode,15.473376,0.22446809665586692,1.2075782275430439E-4,0.009342726,false,false,0.004114260388246987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,Internode,2,3,1,0,Internode,15.473376,0.22446809665586692,1.2075782275430439E-4,0.009342726,false,false,0.004114260388246987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5,Internode,0,3,1,0,Internode,15.473376,0.2183942444905294,1.1968873079057856E-4,0.00928821,false,false,0.004101770367519917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
