day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
66,1,Root,0,0,0,-1,none,1013.7333,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,4,1,3,Internode,370.11713,46.02520901361222,6.781912260070494E-4,0.0290855,false,false,0.007422082162260191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,1,4,1,3,Internode,447.2348,58.817021483699044,7.343091539667815E-4,0.030647745,false,false,0.007626592446135653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,2,4,1,3,Internode,447.2348,58.817021483699044,7.343091539667815E-4,0.030647745,false,false,0.007626592446135653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,3,4,1,3,Internode,447.2348,58.817021483699044,7.343091539667815E-4,0.030647745,false,false,0.007626592446135653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,9,0,8,Internode,447.2348,147.0425537092476,9.882808968790392E-4,0.0372644,false,false,0.008441826147726355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,3,1,2,Internode,478.06284,63.033197086287046,7.509752756745226E-4,0.031103754,false,false,0.007685337638950804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,1,3,1,2,Internode,555.4449,70.66803751492901,7.793311522890024E-4,0.031871744,false,false,0.007783346097234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,2,3,1,2,Internode,555.4449,70.66803751492901,7.793311522890024E-4,0.031871744,false,false,0.007783346097234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,3,3,1,2,Internode,555.4449,70.66803751492901,7.793311522890024E-4,0.031871744,false,false,0.007783346097234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,2,1,1,Internode,586.4426,73.16050486937912,7.881376046162183E-4,0.032108303,false,false,0.007813305797460687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,8,0,7,Internode,632.7561,190.76740361965273,0.0010753053236747954,0.039392572,false,false,0.008688955778075776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,1,2,1,1,Internode,663.6836,77.9729505917165,8.045833343354652E-4,0.032547664,false,false,0.00786867009521785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,2,2,1,1,Internode,663.6836,77.9729505917165,8.045833343354652E-4,0.032547664,false,false,0.00786867009521785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,3,2,1,1,Internode,663.6836,77.9729505917165,8.045833343354652E-4,0.032547664,false,false,0.00786867009521785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,1,1,0,Internode,694.6777,79.28399876365532,8.089441854129253E-4,0.03266365,false,false,0.007883225701865846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,7,0,6,Internode,725.80664,200.53554420572638,0.0010928541699043058,0.03981448,false,false,0.008737180279734563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,1,1,1,0,Internode,772.61536,79.20250051124866,8.086744913227827E-4,0.032656483,false,false,0.007882327148231423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,2,1,1,0,Internode,772.61536,79.20250051124866,8.086744913227827E-4,0.032656483,false,false,0.007882327148231423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,3,1,1,0,Internode,772.61536,79.20250051124866,8.086744913227827E-4,0.032656483,false,false,0.007882327148231423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,6,0,5,Internode,803.2328,192.03734691622378,0.0010776207153352037,0.039448373,false,false,0.008695347893723943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,Internode,0,5,0,4,Internode,864.8776,178.29572415647166,4.6855335821259785E-4,0.017294025,false,false,0.008624086394256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
