day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
43,1,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,Root,0,0,0,-1,none,659.05304,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,Internode,0,4,1,0,Internode,15.436812,0.08579021458682742,8.841026546278842E-5,0.0076095485,false,false,0.003698230123565226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,Internode,0,4,1,0,Internode,15.436812,0.0926813341970035,9.065258075065426E-5,0.0077360156,false,false,0.0037300354802688586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,Internode,0,4,1,0,Internode,15.436812,0.10383112234274484,9.405314677361894E-5,0.007925787,false,false,0.003777296363075828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,Internode,0,4,1,0,Internode,15.436812,0.09603631621564963,9.170361014277272E-5,0.007794925,false,false,0.0037447654292242444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,Internode,0,4,1,0,Internode,15.436812,0.09197781929430722,9.04289342859638E-5,0.00772345,false,false,0.003726886696149868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,Internode,0,4,1,0,Internode,15.436812,0.1025202226791536,9.366654968495441E-5,0.007904332,false,false,0.0037719807663393694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,Internode,0,4,1,0,Internode,15.436812,0.08757187898054006,8.900133883118251E-5,0.0076429904,false,false,0.0037066651125194344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8,Internode,0,4,1,0,Internode,15.436812,0.0962025941252604,9.175505146298801E-5,0.0077978023,false,false,0.0037454835018274337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,Internode,0,4,1,0,Internode,15.436812,0.0924814592308601,9.05891575919004E-5,0.0077324533,false,false,0.003729143049394612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,Internode,1,4,1,0,Internode,92.554474,2.1759493524004956,2.521797504647082E-4,0.01516806,false,false,0.005292127648076025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,Internode,2,4,1,0,Internode,92.554474,2.1759493524004956,2.521797504647082E-4,0.01516806,false,false,0.005292127648076025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,Internode,3,4,1,0,Internode,92.554474,2.1759493524004956,2.521797504647082E-4,0.01516806,false,false,0.005292127648076025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,Internode,1,4,1,0,Internode,92.554474,2.3244511857625,2.576349659395101E-4,0.0153832035,false,false,0.005330993418305958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,Internode,2,4,1,0,Internode,92.554474,2.3244511857625,2.576349659395101E-4,0.0153832035,false,false,0.005330993418305958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,Internode,3,4,1,0,Internode,92.554474,2.3244511857625,2.576349659395101E-4,0.0153832035,false,false,0.005330993418305958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,Internode,1,4,1,0,Internode,92.554474,2.6199747266285836,2.678269185065405E-4,0.01578103,false,false,0.005402179428642858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,Internode,2,4,1,0,Internode,92.554474,2.6199747266285836,2.678269185065405E-4,0.01578103,false,false,0.005402179428642858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,Internode,3,4,1,0,Internode,92.554474,2.6199747266285836,2.678269185065405E-4,0.01578103,false,false,0.005402179428642858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,Internode,1,4,1,0,Internode,92.554474,2.4140249357831496,2.608123539883343E-4,0.015507796,false,false,0.00535338171377301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,Internode,2,4,1,0,Internode,92.554474,2.4140249357831496,2.608123539883343E-4,0.015507796,false,false,0.00535338171377301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,Internode,3,4,1,0,Internode,92.554474,2.4140249357831496,2.608123539883343E-4,0.015507796,false,false,0.00535338171377301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,Internode,1,4,1,0,Internode,92.554474,2.325022286147244,2.5765548884780845E-4,0.01538401,false,false,0.005331138573130246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,Internode,2,4,1,0,Internode,92.554474,2.325022286147244,2.5765548884780845E-4,0.01538401,false,false,0.005331138573130246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,Internode,3,4,1,0,Internode,92.554474,2.325022286147244,2.5765548884780845E-4,0.01538401,false,false,0.005331138573130246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,Internode,1,4,1,0,Internode,92.554474,2.583862810152471,2.6662460927552296E-4,0.015734373,false,false,0.0053938756163601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,Internode,2,4,1,0,Internode,92.554474,2.583862810152471,2.6662460927552296E-4,0.015734373,false,false,0.0053938756163601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,Internode,3,4,1,0,Internode,92.554474,2.583862810152471,2.6662460927552296E-4,0.015734373,false,false,0.0053938756163601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,Internode,1,4,1,0,Internode,92.554474,2.242779568196066,2.546649263950475E-4,0.015266266,false,false,0.005309901270022304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,Internode,2,4,1,0,Internode,92.554474,2.242779568196066,2.546649263950475E-4,0.015266266,false,false,0.005309901270022304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,Internode,3,4,1,0,Internode,92.554474,2.242779568196066,2.546649263950475E-4,0.015266266,false,false,0.005309901270022304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
