day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
28,1,Root,0,0,0,-1,none,427.2907,95.79990197427608,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,8,0,7,Internode,46.313515,7.939506694228953,3.6931395463282187E-4,0.01949698,false,false,0.006029461369795278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,2,1,0,Internode,77.24101,7.978065722782945,3.6483841764598776E-4,0.019341163,false,false,0.006004379011309083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,1,2,1,0,Internode,77.24101,7.978065722782945,3.6483841764598776E-4,0.019341163,false,false,0.006004379011309083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,2,2,1,0,Internode,77.24101,7.978065722782945,3.6483841764598776E-4,0.019341163,false,false,0.006004379011309083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,1,1,0,Internode,108.23511,14.29060975180049,4.379340270887621E-4,0.021810977,false,false,0.006391219048601292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,7,0,6,Internode,139.36409,54.38141042209964,6.729273094170497E-4,0.028936734,false,false,0.007402335458418067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,1,1,1,0,Internode,186.17271,34.37988215008415,5.78060390375538E-4,0.026182938,false,false,0.007027566367371611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,2,1,1,0,Internode,186.17271,34.37988215008415,5.78060390375538E-4,0.026182938,false,false,0.007027566367371611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,3,1,1,0,Internode,186.17271,34.37988215008415,5.78060390375538E-4,0.026182938,false,false,0.007027566367371611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,6,0,5,Internode,216.7902,107.87054214162467,8.362398141039409E-4,0.03338485,false,false,0.007973179838103184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,5,0,4,Internode,278.4351,152.25625916551675,4.120708173307919E-4,0.015845444,false,false,0.008277850372769215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,4,0,3,Internode,339.99698,193.14137395927753,4.46886610796278E-4,0.016745316,false,false,0.008494818931402874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,3,0,2,Internode,385.878,203.94041910052334,4.538289768810468E-4,0.016922036,false,false,0.008536694307427118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,0,0,0,Root,817.2907,16.03986307629568,1.8758300023580943E-4,0.009271495,false,false,0.006440118143861259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,1,0,0,Internode,727.29065,22.449113200167524,2.1082487516828184E-4,0.010039136,false,false,0.006684603462367867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Internode,0,2,0,1,Internode,427.2907,184.30451646684472,4.381425782665598E-4,0.016521482,false,false,0.0084414410240605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Leaf,0,8,0,8,Internode,46.313515,7.460485800735931,3.7593439359410134E-4,0.0,false,false,0,0.016252005,0.003073946,70.0,0.0,90.0,4,1.19751654E-4,0.04831557,0.013900118_0.013900118,3.4213048E-5_3.4213048E-5_3.4213048E-5_1.7112512E-5,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,0,2,1,2,Internode,77.24101,5.159023969875737,2.5216841407575447E-4,0.0,false,false,0,0.01510669,0.0028986644,70.0,0.0,90.0,3,7.890484E-5,0.028568547,0.015083534,3.1561936E-5_3.1561936E-5_1.5780968E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,1,2,1,2,Internode,77.24101,5.159023969875737,2.5216841407575447E-4,0.0,false,false,0,0.01510669,0.0028986644,70.0,0.0,90.0,3,7.890484E-5,0.028568547,0.015083534,3.1561936E-5_3.1561936E-5_1.5780968E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,2,2,1,2,Internode,77.24101,5.159023969875737,2.5216841407575447E-4,0.0,false,false,0,0.01510669,0.0028986644,70.0,0.0,90.0,3,7.890484E-5,0.028568547,0.015083534,3.1561936E-5_3.1561936E-5_1.5780968E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,0,1,1,1,Internode,108.23511,11.254735272916962,3.9688353603528766E-4,0.0,false,false,0,0.017246284,0.0032241482,70.0,0.0,90.0,3,1.6807314E-4,0.03426314,0.01886822,6.722925E-5_6.722925E-5_3.3614626E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,0,7,0,7,Internode,139.36409,97.44034921171055,0.0020944106462542685,0.0,false,false,0,0.025108678,0.0043598716,70.0,0.0,90.0,4,0.0014346115,0.0896844,0.028994527_0.028994527,4.0986852E-4_4.0986852E-4_4.0986852E-4_2.05006E-4,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,1,1,1,1,Internode,186.17271,36.55678020883946,8.819483790586226E-4,0.0,false,false,0,0.021098016,0.0037909695,70.0,0.0,90.0,3,5.3120835E-4,0.04536071,0.02652753,2.1248334E-4_2.1248334E-4_1.0624167E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
28,1,Leaf,2,1,1,1,Internode,186.17271,36.55678020883946,8.819483790586226E-4,0.0,false,false,0,0.021098016,0.0037909695,70.0,0.0,90.0,3,5.3120835E-4,0.04536071,0.02652753,2.1248334E-4_2.1248334E-4_1.0624167E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
