day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
4,1,Root,0,0,0,-1,none,56.44416,95.76203914564901,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Internode,0,3,0,2,Internode,15.031455,0.9700320321567932,7.655805642917433E-5,0.005036151,false,false,0.004838851347233888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Internode,0,0,0,0,Root,446.44418,14.685602676567237,1.8245771924351446E-4,0.009098219,false,false,0.0063834578412005315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Internode,0,1,0,0,Internode,356.44418,16.095499493739617,1.8872189128309847E-4,0.009309793,false,false,0.006452564996569564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Internode,0,2,0,1,Internode,56.44416,12.405921900903262,1.7587556158448346E-4,0.008873392,false,false,0.006309078945632449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Leaf,0,3,0,3,Internode,15.031455,0.47745110500823257,8.538904791755343E-5,0.0,false,false,0,0.010206849,0.0021154142,70.0,0.0,90.0,3,8.415019E-6,0.016886309,0.0077751484,3.3660076E-6_3.3660076E-6_1.6830038E-6,90.0_90.0,0,0,0,0,0,0,0,0,0
4,1,Leaf,0,0,0,0,Internode,356.44418,7.558181651708593,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,180.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0,0,0,0,0
4,1,Leaf,1,0,0,0,Internode,356.44418,7.558181651708593,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,0.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0,0,0,0,0
4,1,Leaf,0,1,0,1,Internode,56.44416,58.27525074582417,0.001230560470159456,0.0,false,false,0,0.02399709,0.004204114,90.0,90.0,90.0,2,9.2035095E-4,0.029944627,0,6.0743163E-4_3.1291932E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
4,1,Leaf,1,1,0,1,Internode,56.44416,58.27525074582417,0.001230560470159456,0.0,false,false,0,0.02399709,0.004204114,90.0,270.0,90.0,2,9.2035095E-4,0.029944627,0,6.0743163E-4_3.1291932E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
4,1,Leaf,0,2,0,2,Internode,56.44416,14.700404261879466,4.96419533239789E-4,0.0,false,false,0,0.018169692,0.0033621248,70.0,180.0,90.0,3,2.2636536E-4,0.04211983,0.02060707,9.054614E-5_9.054614E-5_4.527307E-5,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
