day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
29,1,Root,0,0,0,-1,none,442.78583,94.06987553668051,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,2,1,0,Internode,15.495122,0.4095792659701354,1.4675196322414623E-4,0.010621697,false,false,0.0043978473481141485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,8,0,7,Internode,61.808636,13.255664783018608,4.341116177106678E-4,0.021685505,false,false,0.006372091302601603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,1,2,1,0,Internode,92.73614,10.817223521138851,4.030624273569497E-4,0.020651883,false,false,0.006212448443271815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,2,2,1,0,Internode,92.73614,10.817223521138851,4.030624273569497E-4,0.020651883,false,false,0.006212448443271815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,3,2,1,0,Internode,92.73614,10.817223521138851,4.030624273569497E-4,0.020651883,false,false,0.006212448443271815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,1,1,0,Internode,123.73023,17.61404970975402,4.700201124143832E-4,0.022849875,false,false,0.00654760917930025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,7,0,6,Internode,154.8592,63.43550619683262,7.101223334159431E-4,0.02997961,false,false,0.007539756286904257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,1,1,1,0,Internode,201.66783,38.150171341679496,6.006501711492257E-4,0.026851878,false,false,0.00712028002940504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,2,1,1,0,Internode,201.66783,38.150171341679496,6.006501711492257E-4,0.026851878,false,false,0.00712028002940504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,3,1,1,0,Internode,201.66783,38.150171341679496,6.006501711492257E-4,0.026851878,false,false,0.00712028002940504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,6,0,5,Internode,232.28532,117.11374828091844,8.630211982846095E-4,0.034084678,false,false,0.008059579786801776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,5,0,4,Internode,293.9302,160.2479395530028,4.218064854220864E-4,0.016099442,false,false,0.008339740971338178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,4,0,3,Internode,355.4921,198.8586697560914,4.5405535136609684E-4,0.016927784,false,false,0.008538052268271399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,3,0,2,Internode,401.3731,200.25751014689035,4.538289768810468E-4,0.016922036,false,false,0.008536694307427118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,0,0,0,Root,832.7858,15.750203206029266,1.8758300023580943E-4,0.009271495,false,false,0.006440118143861259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,1,0,0,Internode,742.78577,22.043710287048743,2.1082487516828184E-4,0.010039136,false,false,0.006684603462367867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Internode,0,2,0,1,Internode,442.78583,180.97620736125165,4.381425782665598E-4,0.016521482,false,false,0.0084414410240605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Leaf,0,2,1,2,Internode,15.495122,0.10415281276650803,4.6588767907914294E-5,0.0,false,false,0,0.007817295,0.0017073889,70.0,0.0,90.0,3,1.8356809E-6,0.011931826,0.0049537043,7.3427236E-7_7.3427236E-7_3.6713618E-7,90.0_90.0,0,0,0,0,0,0,0,0,0
29,1,Leaf,0,8,0,8,Internode,61.808636,14.824992327558908,5.633102473636409E-4,0.0,false,false,0,0.018269997,0.0033770285,70.0,0.0,90.0,4,2.3359242E-4,0.05694409,0.016940696_0.016940696,6.673735E-5_6.673735E-5_6.673735E-5_3.338036E-5,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
29,1,Leaf,1,2,1,2,Internode,92.73614,7.797868879037902,3.2077850181227877E-4,0.0,false,false,0,0.016238565,0.0030719033,70.0,0.0,90.0,3,1.19187316E-4,0.03153803,0.017042648,4.7674926E-5_4.7674926E-5_2.3837463E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
