day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
3,1,Root,0,0,0,-1,none,41.412704,89.45606096095987,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,Internode,0,0,0,0,Root,431.41272,13.192960702486026,1.798997270659726E-4,0.009011158,false,false,0.0063547729372783884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,Internode,0,1,0,0,Internode,341.41272,14.08172428700208,1.8425431563530767E-4,0.009159133,false,false,0.006403441381898129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,Internode,0,2,0,1,Internode,41.412704,7.780327047431868,1.5230102746703706E-4,0.008044975,false,false,0.00602598807967509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,Leaf,0,0,0,0,Internode,341.41272,7.060471608806299,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,180.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0
3,1,Leaf,1,0,0,0,Internode,341.41272,7.060471608806299,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,0.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0
3,1,Leaf,0,1,0,1,Internode,41.412704,44.34923181077605,0.001037903110949065,0.0,false,false,0,0.023127075,0.0040812152,90.0,90.0,90.0,2,7.4541726E-4,0.029318934,0,4.919754E-4_2.5344186E-4,90.0_90.0,0,0,0,0,0
3,1,Leaf,1,1,0,1,Internode,41.412704,44.34923181077605,0.001037903110949065,0.0,false,false,0,0.023127075,0.0040812152,90.0,270.0,90.0,2,7.4541726E-4,0.029318934,0,4.919754E-4_2.5344186E-4,90.0_90.0,0,0,0,0,0
3,1,Leaf,0,2,0,2,Internode,41.412704,8.028130415986263,3.5027891962096237E-4,0.0,false,false,0,0.016468275,0.0031067675,70.0,180.0,90.0,3,1.2913844E-4,0.037446097,0.017452106,5.1655377E-5_5.1655377E-5_2.5827689E-5,90.0_90.0_90.0,0,0,0,0,0
