day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
39,1,Root,0,0,0,-1,none,597.3449,89.76282614317974,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,0,4,1,0,Internode,30.846367,1.4580203275230172,2.179062831937351E-4,0.013777804,false,false,0.005034309245991142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,1,4,1,0,Internode,30.846367,1.4580203275230172,2.179062831937351E-4,0.013777804,false,false,0.005034309245991142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,2,4,1,0,Internode,30.846367,1.4580203275230172,2.179062831937351E-4,0.013777804,false,false,0.005034309245991142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,0,9,0,8,Internode,30.846367,3.645050818807543,2.9327243727266E-4,0.016752345,false,false,0.0055724445391181765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,0,3,1,0,Internode,61.674423,5.125472183290322,3.221623263705401E-4,0.017820846,false,false,0.005754353736877769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,1,3,1,0,Internode,139.05649,20.50587989081098,4.994275263632865E-4,0.023780921,false,false,0.00668488474035348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,2,3,1,0,Internode,139.05649,20.50587989081098,4.994275263632865E-4,0.023780921,false,false,0.00668488474035348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,3,3,1,0,Internode,139.05649,20.50587989081098,4.994275263632865E-4,0.023780921,false,false,0.00668488474035348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Internode,0,2,1,0,Internode,170.05424,28.221944588770036,5.529495699208883E-4,0.02542876,false,false,0.0069216630756597725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
