day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
27,1,Root,0,0,0,-1,none,411.8267,96.15604085902577,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,8,0,7,Internode,30.849497,3.729502044386317,2.932893934715128E-4,0.016752983,false,false,0.00557255482045127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,2,1,0,Internode,61.776997,5.376123991331756,3.2246027755932253E-4,0.01783169,false,false,0.005756172900076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,1,2,1,0,Internode,61.776997,5.376123991331756,3.2246027755932253E-4,0.01783169,false,false,0.005756172900076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,2,2,1,0,Internode,61.776997,5.376123991331756,3.2246027755932253E-4,0.01783169,false,false,0.005756172900076914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,1,1,0,Internode,92.77109,11.012424621005762,4.031446118050255E-4,0.020654654,false,false,0.0062128813530103934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,7,0,6,Internode,123.90007,44.95994610651694,6.330384329812125E-4,0.027796164,false,false,0.007249287722886111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,1,1,1,0,Internode,170.7087,30.171633542093502,5.540029750280556E-4,0.02546063,false,false,0.006926168731410878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,2,1,1,0,Internode,170.7087,30.171633542093502,5.540029750280556E-4,0.02546063,false,false,0.006926168731410878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,3,1,1,0,Internode,170.7087,30.171633542093502,5.540029750280556E-4,0.02546063,false,false,0.006926168731410878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,6,0,5,Internode,201.32619,97.05816151488314,8.077445811436832E-4,0.032631766,false,false,0.0078792268027159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,5,0,4,Internode,262.97107,141.7699191494263,4.016771134183322E-4,0.015572157,false,false,0.008210667170197422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,4,0,3,Internode,324.53296,184.08734355876814,4.391010211161173E-4,0.016546085,false,false,0.008447327088331522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,3,0,2,Internode,370.41397,204.69857346098757,4.538289768810468E-4,0.016922036,false,false,0.008536694307427118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,0,0,0,Root,801.8267,16.099491727576176,1.8758300023580943E-4,0.009271495,false,false,0.006440118143861259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Internode,0,1,0,0,Internode,711.82666,22.53256842270913,2.1082487516828184E-4,0.010039136,false,false,0.006684603462367867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
