day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
36,1,Root,0,0,0,-1,none,551.06494,91.07886655227915,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,3,1,0,Internode,15.394422,0.4048525949653895,1.4620080271707174E-4,0.010595427,false,false,0.004392193097573212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,1,3,1,0,Internode,92.77649,10.561817782524598,4.031572779897864E-4,0.02065508,false,false,0.006212948246661508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,2,3,1,0,Internode,92.77649,10.561817782524598,4.031572779897864E-4,0.02065508,false,false,0.006212948246661508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,3,3,1,0,Internode,92.77649,10.561817782524598,4.031572779897864E-4,0.02065508,false,false,0.006212948246661508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,2,1,0,Internode,123.77423,17.160122682311837,4.701076816483906E-4,0.022852676,false,false,0.0065480262665905675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,8,0,7,Internode,170.08775,71.48702162760875,7.44268091509813E-4,0.030920656,false,false,0.0076618002040379956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,1,2,1,0,Internode,201.01524,36.8757769235508,5.997278367340823E-4,0.026824735,false,false,0.0071165399659892945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,2,2,1,0,Internode,201.01524,36.8757769235508,5.997278367340823E-4,0.026824735,false,false,0.0071165399659892945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,3,2,1,0,Internode,201.01524,36.8757769235508,5.997278367340823E-4,0.026824735,false,false,0.0071165399659892945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,1,1,0,Internode,232.00934,45.39839284113125,6.408957051695343E-4,0.028022733,false,false,0.00727992669324927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,7,0,6,Internode,263.1383,134.86930412571672,9.114445112048821E-4,0.035331484,false,false,0.008211424099717911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,1,1,1,0,Internode,309.94693,66.2933936312682,7.233101161390125E-4,0.030344857,false,false,0.007587340466955967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,2,1,1,0,Internode,309.94693,66.2933936312682,7.233101161390125E-4,0.030344857,false,false,0.007587340466955967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,3,1,1,0,Internode,309.94693,66.2933936312682,7.233101161390125E-4,0.030344857,false,false,0.007587340466955967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,6,0,5,Internode,340.5644,184.3379840113112,0.0010071108914372154,0.037730146,false,false,0.00849647789682785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,5,0,4,Internode,402.2093,210.04254830340548,4.666237938034556E-4,0.017245492,false,false,0.008612741636124239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,4,0,3,Internode,463.77118,202.329559434539,4.605973589038825E-4,0.0170935,false,false,0.008577101929924972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,3,0,2,Internode,509.6522,202.58567898483096,4.6089817279183857E-4,0.017101102,false,false,0.0085788885739725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,0,0,0,Root,941.065,15.249415902685147,1.875830002358015E-4,0.009271495,false,false,0.0064401181438609855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,1,0,0,Internode,851.06494,21.34281709310389,2.1082487516827254E-4,0.010039136,false,false,0.006684603462367573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Internode,0,2,0,1,Internode,551.06494,175.22195862760722,4.3814257826655783E-4,0.016521482,false,false,0.008441441024060461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Leaf,0,3,1,3,Internode,15.394422,0.10254902563251846,4.631553117702508E-5,0.0,false,false,0,0.0077960743,0.0017036641,70.0,0.0,90.0,3,1.8074144E-6,0.011890175,0.004930997,7.2296575E-7_7.2296575E-7_3.6148288E-7,90.0_90.0,0,0,0,0,0,0,0,0,0
36,1,Leaf,1,3,1,3,Internode,92.77649,7.632764470026731,3.2096696887577345E-4,0.0,false,false,0,0.016241336,0.0030723244,70.0,0.0,90.0,3,1.19303506E-4,0.031545423,0.017047565,4.77214E-5_4.77214E-5_2.38607E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
36,1,Leaf,2,3,1,3,Internode,92.77649,7.632764470026731,3.2096696887577345E-4,0.0,false,false,0,0.016241336,0.0030723244,70.0,0.0,90.0,3,1.19303506E-4,0.031545423,0.017047565,4.77214E-5_4.77214E-5_2.38607E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
36,1,Leaf,3,3,1,3,Internode,92.77649,7.632764470026731,3.2096696887577345E-4,0.0,false,false,0,0.016241336,0.0030723244,70.0,0.0,90.0,3,1.19303506E-4,0.031545423,0.017047565,4.77214E-5_4.77214E-5_2.38607E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
