day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
2,1,Root,0,0,0,-1,none,27.554096,81.56568960335548,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,Root,0,0,0,-1,none,27.554096,81.82957989638243,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,Root,0,0,0,-1,none,27.554096,81.48476743096711,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,Root,0,0,0,-1,none,27.554096,81.6157472154538,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,Root,0,0,0,-1,none,27.554096,81.94808291565536,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,Root,0,0,0,-1,none,27.554096,81.5849775314758,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,Root,0,0,0,-1,none,27.554096,81.53375016220988,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,Root,0,0,0,-1,none,27.554096,81.67860758806285,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,Root,0,0,0,-1,none,27.554096,81.43340566783853,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,Internode,0,0,0,0,Root,417.5541,11.512285484201527,1.76977152154848E-4,0.008911204,false,false,0.006321657514782135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,Internode,0,1,0,0,Internode,327.5541,11.986775362991343,1.7957724008038306E-4,0.009000154,false,false,0.006351136825436615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,Internode,0,2,0,1,Internode,27.554096,4.594029747445944,1.2960832002169298E-4,0.00720786,false,false,0.00572369758746368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,Internode,0,0,0,0,Root,417.5541,11.56635540811529,1.7707605199091014E-4,0.008914595,false,false,0.006322784251332146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,Internode,0,1,0,0,Internode,327.5541,12.049693792057765,1.7971628375431305E-4,0.009004899,false,false,0.006352705112779677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,Internode,0,2,0,1,Internode,27.554096,4.6249195376246135,1.2981462787913653E-4,0.0072156712,false,false,0.005726602285977967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,Internode,0,0,0,0,Root,417.5541,11.527796751085162,1.771175889876206E-4,0.0089160185,false,false,0.006323257337062029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,Internode,0,1,0,0,Internode,327.5541,12.013860976285024,1.7977466637217248E-4,0.009006891,false,false,0.006353363336217973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,Internode,0,2,0,1,Internode,27.554096,4.621886421785045,1.2990115482142383E-4,0.0072189462,false,false,0.00572781960804066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,Internode,0,0,0,0,Root,417.5541,11.529447112504997,1.7703269613183488E-4,0.008913108,false,false,0.006322290319252647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,Internode,0,1,0,0,Internode,327.5541,12.008689699446414,1.7965531886862785E-4,0.009002819,false,false,0.0063520177226509015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,Internode,0,2,0,1,Internode,27.554096,4.607921176572468,1.2972422290363317E-4,0.0072122486,false,false,0.0057253298855050195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,Internode,0,0,0,0,Root,417.5541,11.592160912625754,1.7712829222492105E-4,0.0089163855,false,false,0.006323379211927457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,Internode,0,1,0,0,Internode,327.5541,12.08015167193516,1.797897065676927E-4,0.009007405,false,false,0.006353532881062857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
