day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
65,1,Root,0,0,0,-1,none,998.3754,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,0,4,1,0,Internode,354.75928,44.54860900760681,6.710599629579798E-4,0.028883865,false,false,0.007395305983773577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,1,4,1,0,Internode,431.87695,57.97670195920893,7.308916746826598E-4,0.030553803,false,false,0.007614438272687729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,2,4,1,0,Internode,431.87695,57.97670195920893,7.308916746826598E-4,0.030553803,false,false,0.007614438272687729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,3,4,1,0,Internode,431.87695,57.97670195920893,7.308916746826598E-4,0.030553803,false,false,0.007614438272687729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,0,9,0,8,Internode,431.87695,144.94175489802234,9.83681510301492E-4,0.037150178,false,false,0.00842837277127529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,0,3,1,0,Internode,462.705,62.51858151265419,7.489822033070456E-4,0.031049404,false,false,0.007678357936799621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,1,3,1,0,Internode,540.08704,70.66803751861944,7.793311522935133E-4,0.031871744,false,false,0.007783346097279539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,2,3,1,0,Internode,540.08704,70.66803751861944,7.793311522935133E-4,0.031871744,false,false,0.007783346097279539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,3,3,1,0,Internode,540.08704,70.66803751861944,7.793311522935133E-4,0.031871744,false,false,0.007783346097279539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,0,2,1,0,Internode,571.0848,73.16050487144172,7.88137604618681E-4,0.032108303,false,false,0.007813305797485102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,Internode,0,8,0,7,Internode,617.39825,190.76740362106966,0.0010753053236756808,0.039392572,false,false,0.00868895577808293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
