file_name,plant_density,age_in_days_d,age_in_degree_days_dd,avg_dry_biomass_plant_with_roots_plant_daly_mg, gross photosynthesis CH2O mg,maintenance CH2O mg,avg_cumulative_PAR_absorbed_per_plant_umol,avg_cumulative_gross_assimmilates_plant_mg,avg_cumulative_assimilates_plant_mg
base_plant_dynamic_50.csv,50.0,0.0,0.0,76.39999961853027,0.0,0.0,0.2197160573882595,0.0,0.0
